,ph,Temperature,Humidity,Density,Electrical Conductivity,N,P,K,Ca,Mg,Particle Width,Particle Spacing,Cotton Crop,Grain Surface
8989,0.7500182,0.29864588,0.6906946,0.58978444,0.50583905,0.7597092,0.68294245,0.48490223,0.5288056,0.4915662,0,0,1,2
8990,0.7490067,0.29541194,0.69030964,0.5900562,0.5053387,0.7586638,0.6817757,0.4853002,0.5293573,0.4922299,0,0,1,2
8991,0.74799997,0.29237828,0.68990505,0.5903134,0.504799,0.75760406,0.68065625,0.4857323,0.5301125,0.4927749,0,0,1,2
8992,0.74693364,0.2893567,0.6895195,0.59044594,0.5043186,0.7566677,0.6796143,0.48614904,0.5310872,0.49317083,0,0,1,2
8993,0.74586284,0.28685048,0.689202,0.59041023,0.5038368,0.7557623,0.67857695,0.48684776,0.5321124,0.49354184,0,0,1,2
8994,0.74478096,0.28441712,0.6888435,0.59024984,0.5034077,0.75479907,0.6774933,0.48763064,0.53317004,0.49395368,0,0,1,2
8995,0.7437013,0.28195903,0.68837476,0.5900034,0.5030241,0.7537616,0.67635405,0.4885164,0.534261,0.4943297,0,0,1,2
8996,0.74260265,0.27948484,0.6878866,0.58977866,0.5027076,0.7527021,0.67524296,0.48914993,0.53534734,0.4946244,0,0,1,2
8997,0.7414313,0.27714333,0.68736666,0.58955055,0.50239265,0.75146914,0.6743271,0.48977113,0.5364806,0.4948115,0,0,1,2
8998,0.7402486,0.27480206,0.68682677,0.5892685,0.50210255,0.7502624,0.6733363,0.49026272,0.5376019,0.49499983,0,0,1,2
8999,0.73906726,0.27244496,0.6861829,0.5888284,0.5018775,0.74922866,0.67216814,0.49053878,0.5387397,0.49518842,0,0,1,2
9000,0.66235656,0.484372,0.6547063,0.5676072,0.5546089,0.70622295,0.6975082,0.29931125,0.36811632,0.3042214,0,0,1,2
9001,0.66502255,0.48449972,0.65566313,0.5674876,0.554926,0.7103565,0.6967704,0.30121157,0.37089127,0.30594894,0,0,1,2
9002,0.6677003,0.48457345,0.65653825,0.56749344,0.5553619,0.7145246,0.6962415,0.30312598,0.37365746,0.30781668,0,0,1,2
9003,0.6703729,0.48453355,0.6573646,0.5674621,0.5557796,0.7186824,0.69567263,0.30505145,0.37651816,0.30994764,0,0,1,2
9004,0.67316616,0.48435736,0.6582728,0.56740534,0.55621684,0.7228459,0.6950961,0.30684215,0.379679,0.31210145,0,0,1,2
9005,0.6760233,0.48413956,0.65922123,0.5673582,0.55667573,0.727009,0.69450504,0.3085723,0.38293532,0.31428117,0,0,1,2
9006,0.6788802,0.4839217,0.6601696,0.5673073,0.55711156,0.7312367,0.69392437,0.31027994,0.38617003,0.31646004,0,0,1,2
9007,0.68176085,0.48367962,0.661093,0.5672691,0.5575428,0.73547846,0.69334674,0.3119824,0.38939956,0.31855103,0,0,1,2
9008,0.684668,0.483434,0.66199464,0.5672424,0.5579707,0.73971784,0.6927689,0.3136771,0.39260986,0.32055712,0,0,1,2
9009,0.6878553,0.483027,0.66296285,0.5672106,0.5587079,0.74400747,0.69207984,0.31554142,0.39580405,0.32256943,0,0,1,2
9010,0.6908562,0.4825463,0.66397667,0.56718075,0.5593534,0.7482718,0.69138604,0.31745508,0.3989397,0.3245908,0,0,1,2
9011,0.69382596,0.4820564,0.6650011,0.5677671,0.55937093,0.7524966,0.6907498,0.3193985,0.40200824,0.32686296,0,0,1,2
9012,0.69677246,0.48155054,0.6660393,0.5683742,0.5592839,0.7564815,0.69017434,0.32152745,0.40503308,0.3290228,0,0,1,2
9013,0.69967484,0.48102698,0.667062,0.5689166,0.55914426,0.76007354,0.689471,0.32367665,0.40796483,0.33104497,0,0,1,2
9014,0.7024158,0.48040113,0.668247,0.56931424,0.5589082,0.7635837,0.68890476,0.32548025,0.4112865,0.33312446,0,0,1,2
9015,0.7051109,0.47974536,0.66957206,0.5697399,0.5585679,0.76700044,0.6883877,0.32728314,0.41463777,0.33520386,0,0,1,2
9016,0.70780593,0.47910622,0.67086375,0.57036585,0.5578299,0.77036744,0.6878732,0.3289692,0.4179656,0.337374,0,0,1,2
9017,0.71046925,0.47851166,0.671907,0.5710409,0.5568473,0.77366054,0.6875285,0.33048728,0.42131755,0.3396617,0,0,1,2
9018,0.71305484,0.4778459,0.6729951,0.57175654,0.55580795,0.77695745,0.68705374,0.33221015,0.4241859,0.34191334,0,0,1,2
9019,0.71562886,0.47711635,0.67413783,0.57246345,0.55476886,0.78025454,0.68660736,0.33420426,0.42689234,0.34424812,0,0,1,2
9020,0.71820873,0.47641063,0.67524135,0.5731529,0.5536887,0.7834609,0.68617624,0.33654952,0.42942566,0.34655377,0,0,1,2
9021,0.7207773,0.47571594,0.67633814,0.57382977,0.5525402,0.78669244,0.6857058,0.3388588,0.43191907,0.34880704,0,0,1,2
9022,0.7232377,0.47507247,0.67732394,0.5744137,0.55120945,0.78974736,0.6850635,0.34116077,0.43444607,0.35111254,0,0,1,2
9023,0.7256549,0.47428313,0.6782416,0.57493204,0.5498741,0.7925769,0.6844998,0.34373024,0.43709922,0.35357952,0,0,1,2
9024,0.72802275,0.47341996,0.6792073,0.57544035,0.5485012,0.7954766,0.68401664,0.34624907,0.43986556,0.35604686,0,0,1,2
9025,0.73014253,0.47242725,0.68024534,0.5759644,0.5473894,0.7980364,0.68355846,0.34860158,0.44220448,0.35880277,0,0,1,2
9026,0.73174,0.47116762,0.6814408,0.57637256,0.5463095,0.80049163,0.6832051,0.3509941,0.44436222,0.36157838,0,0,1,2
9027,0.7330999,0.46950197,0.68292755,0.57682323,0.5451273,0.8030299,0.68279594,0.35335472,0.44656333,0.3643509,0,0,1,2
9028,0.73450476,0.46765086,0.6841865,0.5774316,0.54392284,0.80550015,0.6823842,0.35560524,0.44827247,0.36725312,0,0,1,2
9029,0.73587644,0.4657909,0.6854232,0.57810384,0.54265773,0.8079131,0.6819386,0.35807684,0.4502374,0.3701509,0,0,1,2
9030,0.73724747,0.4639361,0.6866257,0.57878524,0.5414079,0.81023264,0.6815651,0.36070612,0.45229617,0.37283963,0,0,1,2
9031,0.73844403,0.4621412,0.6880146,0.5793201,0.5399808,0.8124062,0.6812995,0.36341527,0.45434698,0.37549096,0,0,1,2
9032,0.7395253,0.4603342,0.689365,0.5798856,0.5384154,0.8143781,0.68113685,0.36608222,0.45638385,0.37812093,0,0,1,2
9033,0.7406468,0.4585404,0.69068885,0.58054703,0.53682536,0.8162901,0.68098974,0.3687517,0.45844206,0.3807427,0,0,1,2
9034,0.74179274,0.45670578,0.69202906,0.58111376,0.53532875,0.81780845,0.681211,0.37163812,0.46042803,0.38337818,0,0,1,2
9035,0.7430592,0.45477757,0.6933221,0.5816224,0.5338794,0.8191649,0.6813898,0.37451485,0.46241435,0.38601416,0,0,1,2
9036,0.74439436,0.45278272,0.69461066,0.5820973,0.53259563,0.8203537,0.68163043,0.37731722,0.46442154,0.38863805,0,0,1,2
9037,0.7456373,0.4507343,0.6959266,0.5822232,0.53164464,0.8212562,0.68178535,0.38009024,0.46647146,0.39128286,0,0,1,2
9038,0.74688935,0.44857085,0.6970703,0.5822234,0.53072387,0.82199883,0.6819643,0.3830029,0.46848494,0.39393708,0,0,1,2
9039,0.74803936,0.4464582,0.698233,0.5821628,0.52974874,0.8227035,0.682139,0.38588655,0.47053078,0.39658642,0,0,1,2
9040,0.74909556,0.44439733,0.69943166,0.5820751,0.52875674,0.8234079,0.6823098,0.38874868,0.4725951,0.39925224,0,0,1,2
9041,0.75010645,0.44195157,0.70041746,0.58198893,0.5277631,0.824116,0.68247926,0.39161515,0.47466815,0.4019726,0,0,1,2
9042,0.7509444,0.4395584,0.70137346,0.58186835,0.52688277,0.8245098,0.682596,0.3944174,0.47683212,0.40468752,0,0,1,2
9043,0.75177485,0.4371476,0.7023079,0.5817485,0.5260162,0.82486045,0.6826632,0.39712074,0.4791854,0.40741163,0,0,1,2
9044,0.75257033,0.43473613,0.703216,0.5816883,0.5250407,0.8250993,0.68282104,0.3996984,0.48158666,0.40993416,0,0,1,2
9045,0.75335234,0.43234813,0.70398915,0.58163756,0.5240462,0.8251841,0.6830861,0.40223205,0.483824,0.41248643,0,0,1,2
9046,0.7541139,0.42993805,0.7046822,0.58158994,0.5231163,0.8250643,0.683287,0.40479994,0.48619798,0.41502118,0,0,1,2
9047,0.75476426,0.4275483,0.7053771,0.58159006,0.5221495,0.8248363,0.6834627,0.40736657,0.48854113,0.41758326,0,0,1,2
9048,0.7552229,0.42523992,0.70594525,0.58155036,0.52120763,0.824551,0.6834407,0.41023418,0.49088275,0.4201439,0,0,1,2
9049,0.7556817,0.42292318,0.7064719,0.58148885,0.5202706,0.8241813,0.6832769,0.4132999,0.49314597,0.4227146,0,0,1,2
9050,0.75611186,0.4205478,0.7070167,0.58132726,0.5194327,0.82362443,0.6831124,0.4163467,0.4952625,0.42528322,0,0,1,2
9051,0.756486,0.418075,0.7076384,0.5811077,0.5186043,0.82297826,0.68307245,0.41933623,0.49712113,0.42801937,0,0,1,2
9052,0.7567998,0.4154107,0.7081998,0.5808817,0.5177542,0.822205,0.6831265,0.42226163,0.49886164,0.43084857,0,0,1,2
9053,0.7571068,0.4128518,0.7086695,0.5807676,0.51695436,0.82133824,0.6831987,0.42504427,0.50057036,0.43370223,0,0,1,2
9054,0.7574063,0.4102759,0.70932406,0.5808032,0.516137,0.8204665,0.68322796,0.42773768,0.50234824,0.4364919,0,0,1,2
9055,0.757726,0.4077204,0.7098692,0.58079606,0.51532745,0.81960213,0.6834068,0.43024966,0.50429356,0.43910557,0,0,1,2
9056,0.7580779,0.404971,0.71025795,0.58089197,0.5144552,0.8186995,0.68383074,0.43226513,0.5061294,0.44154376,0,0,1,2
9057,0.7584641,0.40209433,0.71066034,0.5810201,0.51347667,0.81761837,0.6842572,0.434288,0.50798315,0.44410476,0,0,1,2
9058,0.75890726,0.39905584,0.71114945,0.58114576,0.51238555,0.81631625,0.6846321,0.43619087,0.5096914,0.44643337,0,0,1,2
9059,0.75935036,0.39602923,0.7115149,0.5813106,0.51142436,0.81503445,0.6850093,0.4380857,0.5113235,0.44866586,0,0,1,2
9060,0.7597809,0.39295074,0.71174425,0.5814785,0.51062846,0.81364495,0.68534905,0.43993437,0.5128568,0.45084387,0,0,1,2
9061,0.7601948,0.38977778,0.71193904,0.5816949,0.5097455,0.8120406,0.68563884,0.44175294,0.5144394,0.45301673,0,0,1,2
9062,0.76060873,0.3865846,0.7121127,0.5818229,0.5088958,0.8104495,0.6859856,0.44352773,0.51594913,0.4551462,0,0,1,2
9063,0.76099354,0.38348544,0.7121303,0.5819307,0.5081409,0.80877286,0.68620336,0.44537333,0.51700896,0.4571741,0,0,1,2
9064,0.7613701,0.38026834,0.71209306,0.5821744,0.5072951,0.8070586,0.6862126,0.4468979,0.5180489,0.4591781,0,0,1,2
9065,0.76169723,0.37701213,0.7120492,0.5824943,0.506405,0.80532926,0.6862389,0.4484915,0.51900166,0.460922,0,0,1,2
9066,0.76201147,0.37367702,0.7118984,0.5825656,0.50560176,0.80353075,0.6861986,0.4502507,0.5200171,0.4625685,0,0,1,2
9067,0.7623241,0.3703477,0.7116964,0.5825007,0.50498426,0.80175644,0.68607956,0.45183364,0.5210052,0.46421218,0,0,1,2
9068,0.7626146,0.36699632,0.7114378,0.58239615,0.50445884,0.7998348,0.6860138,0.45341054,0.5218963,0.4658708,0,0,1,2
9069,0.7627828,0.363704,0.71115524,0.5822844,0.50410414,0.79781187,0.6859329,0.45564842,0.5225212,0.4675297,0,0,1,2
9070,0.76239425,0.36053413,0.7107644,0.58217067,0.50377196,0.7959271,0.6856609,0.45791152,0.5230406,0.468895,0,0,1,2
9071,0.7618105,0.35715473,0.71050715,0.58210003,0.5034531,0.7942234,0.6854443,0.46017316,0.5235109,0.47011918,0,0,1,2
9072,0.7613305,0.3537104,0.7098305,0.5823553,0.5033376,0.7923485,0.68548274,0.46223673,0.5240904,0.471373,0,0,1,2
9073,0.7609008,0.35017318,0.7091638,0.5825899,0.50336194,0.79041785,0.68551856,0.46431497,0.5245134,0.47265044,0,0,1,2
9074,0.7604601,0.3466769,0.70847917,0.58284974,0.5033967,0.78851306,0.6856173,0.4661999,0.52439356,0.47405612,0,0,1,2
9075,0.76001954,0.34340018,0.7075353,0.5832294,0.5034295,0.7865941,0.68566155,0.46801224,0.52432704,0.4754545,0,0,1,2
9076,0.7595791,0.34005204,0.7063935,0.5838731,0.50348336,0.78473264,0.68552655,0.4695954,0.5243496,0.4767856,0,0,1,2
9077,0.759119,0.3367336,0.7052365,0.5844856,0.50353205,0.78281164,0.685418,0.47115508,0.52426606,0.47811267,0,0,1,2
9078,0.7586464,0.3334375,0.70395315,0.5849778,0.5036477,0.7808612,0.68531746,0.47280908,0.52417344,0.47941965,0,0,1,2
9079,0.7581741,0.3301419,0.70264804,0.5854932,0.5037542,0.7789577,0.6851855,0.47453272,0.5241001,0.48072538,0,0,1,2
9080,0.7577412,0.32682025,0.7013385,0.58600944,0.50386685,0.77688664,0.68499523,0.47631192,0.52386725,0.48196194,0,0,1,2
9081,0.7573023,0.32349592,0.70000577,0.5865869,0.5040176,0.774658,0.6852974,0.47756836,0.5237019,0.48318034,0,0,1,2
9082,0.7567863,0.3201124,0.6989648,0.5871068,0.50418496,0.7724225,0.6857353,0.47863165,0.5236587,0.4844626,0,0,1,2
9083,0.75618076,0.31687778,0.6979776,0.5875634,0.50432664,0.7706114,0.6856236,0.47961852,0.5239797,0.48589402,0,0,1,2
9084,0.7555479,0.3137217,0.6969532,0.5880216,0.50445014,0.7688102,0.6852651,0.48041558,0.5249789,0.4872642,0,0,1,2
9085,0.75492007,0.31054288,0.6958956,0.5884677,0.50455177,0.76699835,0.6848874,0.48098734,0.52605885,0.48861587,0,0,1,2
9086,0.7541864,0.30732298,0.69483864,0.58888763,0.5046326,0.7651602,0.6844532,0.4815452,0.5271635,0.4899356,0,0,1,2
9087,0.75323933,0.30410552,0.6938738,0.5892368,0.5047167,0.7636425,0.68353516,0.48207876,0.52825564,0.49118257,0,0,1,2
9088,0.75227,0.30091733,0.69322616,0.5895285,0.5047256,0.7623145,0.6824989,0.48262924,0.528893,0.4923985,0,0,1,2
9089,0.75125945,0.29768786,0.6928543,0.5897864,0.504581,0.7609961,0.6814406,0.48301423,0.52945733,0.49345165,0,0,1,2
9090,0.75024587,0.29443747,0.692502,0.5900693,0.50422764,0.75967747,0.68044287,0.483258,0.5299475,0.49423957,0,0,1,2
9091,0.7492382,0.29124036,0.69213545,0.59031385,0.5037406,0.75870013,0.6794057,0.48362222,0.5305868,0.49487227,0,0,1,2
9092,0.7482041,0.28825685,0.69177514,0.5904314,0.5032658,0.7577919,0.6783927,0.483974,0.5314597,0.49537683,0,0,1,2
9093,0.7471206,0.28582862,0.69143784,0.5903287,0.5027991,0.7568641,0.6773736,0.48437592,0.53253764,0.4957015,0,0,1,2
9094,0.7460373,0.28340054,0.69107896,0.59019184,0.5023738,0.7559093,0.67627585,0.48514357,0.53368473,0.4960021,0,0,1,2
9095,0.74495476,0.28096735,0.69062954,0.59002876,0.50203663,0.7549115,0.67513615,0.48597437,0.5349758,0.49618176,0,0,1,2
9096,0.7438192,0.27856854,0.6901291,0.5897688,0.50172675,0.7538643,0.6740126,0.48666725,0.5362275,0.4963475,0,0,1,2
9097,0.7426364,0.27624193,0.68962723,0.58949393,0.5014195,0.7529554,0.6726874,0.48727614,0.5374426,0.49651334,0,0,1,2
9098,0.74145377,0.2739076,0.6891049,0.5892204,0.5011432,0.75190264,0.67148626,0.48790172,0.5385747,0.49670112,0,0,1,2
9099,0.74025065,0.27167547,0.6884433,0.588852,0.5009129,0.75080216,0.67032534,0.4882392,0.539709,0.4968889,0,0,1,2
9100,0.66237384,0.4842934,0.6547344,0.5680926,0.5536163,0.70792675,0.6965977,0.29874474,0.36793575,0.30427462,0,0,1,2
9101,0.6650605,0.48439738,0.6557258,0.56792635,0.55389786,0.71219254,0.69577783,0.30062586,0.37075225,0.30601177,0,0,1,2
9102,0.6677561,0.48440358,0.6567736,0.5677669,0.55425465,0.71636033,0.69510156,0.3025364,0.3735375,0.30779493,0,0,1,2
9103,0.67053646,0.48423696,0.6577046,0.567685,0.5546815,0.7205239,0.6945065,0.3044697,0.37641448,0.3099314,0,0,1,2
9104,0.67337525,0.484031,0.6586475,0.56763566,0.55514026,0.7246873,0.6939103,0.3062668,0.37959173,0.31209058,0,0,1,2
9105,0.6762014,0.4838333,0.6595868,0.5675851,0.5555988,0.7288504,0.69331586,0.30799854,0.38286012,0.31427744,0,0,1,2
9106,0.67904586,0.48361698,0.6605066,0.5675445,0.5560554,0.73300266,0.69274706,0.30971,0.386093,0.31647944,0,0,1,2
9107,0.6819086,0.4833769,0.6614118,0.5675093,0.55649537,0.7372014,0.6921908,0.31140086,0.3893012,0.3185995,0,0,1,2
9108,0.68487304,0.48282456,0.6623302,0.567506,0.5569509,0.7414235,0.69164675,0.3130801,0.39249355,0.32061732,0,0,1,2
9109,0.6879083,0.48234862,0.66334486,0.567485,0.5575929,0.74560684,0.69109833,0.3148319,0.3956803,0.3226319,0,0,1,2
9110,0.690855,0.48184302,0.6643833,0.56751734,0.5582056,0.74981934,0.69045067,0.31675756,0.39876696,0.32453123,0,0,1,2
9111,0.6938014,0.481337,0.66542125,0.5681246,0.55820227,0.75398964,0.6897946,0.31868955,0.401856,0.3265167,0,0,1,2
9112,0.69674814,0.4808313,0.66645944,0.56873167,0.5580586,0.7580583,0.68914694,0.32075784,0.40500057,0.3285116,0,0,1,2
9113,0.6996112,0.48029172,0.6674678,0.56923574,0.55789596,0.76186734,0.68849564,0.32284084,0.40822884,0.3305751,0,0,1,2
9114,0.70234084,0.47964758,0.66868556,0.56958354,0.55756885,0.7654105,0.687938,0.3247734,0.4113885,0.33264124,0,0,1,2
9115,0.7050356,0.47898445,0.6700102,0.5701563,0.5569106,0.7688863,0.687364,0.32660922,0.4147609,0.33471137,0,0,1,2
9116,0.70771515,0.47831368,0.6713265,0.5708911,0.55612224,0.77230006,0.6868865,0.32830796,0.4181555,0.3368663,0,0,1,2
9117,0.7103386,0.4777495,0.6723673,0.57167965,0.5551557,0.7756591,0.6864452,0.3297859,0.42149022,0.33918393,0,0,1,2
9118,0.7129151,0.47714067,0.67350614,0.57239014,0.55411935,0.77895916,0.68610346,0.3313381,0.42459157,0.34150147,0,0,1,2
9119,0.71548915,0.47651753,0.674653,0.57308835,0.5530649,0.7822433,0.68564534,0.33330372,0.42734143,0.3438168,0,0,1,2
9120,0.7180696,0.47587657,0.67575616,0.57375526,0.55193883,0.785429,0.68526715,0.33569273,0.42990142,0.34611186,0,0,1,2
9121,0.72057855,0.47524086,0.6768195,0.57441753,0.55079335,0.7886138,0.68481475,0.33801496,0.43243352,0.34840798,0,0,1,2
9122,0.7231211,0.47453126,0.67772955,0.5749883,0.54945266,0.79154307,0.6841596,0.3401601,0.4350614,0.3507109,0,0,1,2
9123,0.7256921,0.47378454,0.67864347,0.5754889,0.5481252,0.7942098,0.68352455,0.34248,0.43771085,0.35315508,0,0,1,2
9124,0.7281539,0.47293553,0.6796352,0.5760372,0.5468843,0.7969361,0.68298227,0.34520328,0.44037473,0.3556225,0,0,1,2
9125,0.7302748,0.47196,0.6807012,0.5765137,0.5457899,0.7994978,0.68249905,0.34759897,0.44278207,0.35829484,0,0,1,2
9126,0.73185474,0.47058502,0.68194294,0.5768755,0.5446807,0.802058,0.68210244,0.34994757,0.4450077,0.3610673,0,0,1,2
9127,0.7332794,0.4687292,0.6833145,0.57742053,0.5435868,0.80455446,0.6817712,0.35230824,0.44720882,0.36383975,0,0,1,2
9128,0.7346791,0.4668831,0.68452996,0.57801855,0.5424023,0.80698365,0.68137705,0.35455978,0.44909,0.36667976,0,0,1,2
9129,0.73604965,0.46502817,0.6857563,0.5786954,0.54113847,0.809329,0.6809873,0.35691768,0.4507506,0.36955684,0,0,1,2
9130,0.73742,0.46317363,0.6869685,0.57937497,0.53988343,0.81160575,0.68063015,0.35949108,0.45263284,0.37236744,0,0,1,2
9131,0.738506,0.46136186,0.68841165,0.5798851,0.5383979,0.8137199,0.6803677,0.36219075,0.45466402,0.3750364,0,0,1,2
9132,0.7396343,0.45957214,0.68976825,0.5805039,0.5368108,0.8157483,0.68011403,0.36489454,0.45673275,0.3776499,0,0,1,2
9133,0.74079084,0.4577644,0.69111353,0.581116,0.5352698,0.81765956,0.67982984,0.36757618,0.45877773,0.3802919,0,0,1,2
9134,0.7420284,0.45586228,0.6924199,0.5816412,0.5338279,0.8191838,0.6797011,0.37046662,0.46076417,0.38292778,0,0,1,2
9135,0.7433974,0.4538254,0.69372326,0.58216566,0.5324661,0.8204536,0.6798836,0.3733845,0.46272,0.38559106,0,0,1,2
9136,0.74476624,0.45178682,0.694991,0.5826341,0.5312698,0.8215688,0.6800869,0.3762581,0.4646773,0.38826036,0,0,1,2
9137,0.7459793,0.4497862,0.6962425,0.58274525,0.530365,0.82239866,0.68019027,0.37898505,0.46671137,0.39091218,0,0,1,2
9138,0.74722135,0.44762275,0.69737035,0.5827345,0.52944016,0.8231438,0.6803427,0.38178527,0.46879116,0.39357305,0,0,1,2
9139,0.74846333,0.445459,0.6984975,0.5827042,0.5284751,0.82384783,0.68051326,0.3846418,0.47085693,0.39623466,0,0,1,2
9140,0.74966216,0.4433111,0.69964355,0.58266073,0.5275031,0.82457066,0.6806803,0.38749775,0.47292745,0.39891952,0,0,1,2
9141,0.7505473,0.44103193,0.700709,0.582575,0.5265612,0.8251575,0.6808437,0.3903611,0.4750058,0.40166652,0,0,1,2
9142,0.75134116,0.4386715,0.7017112,0.5824889,0.5256851,0.82550853,0.6809916,0.39318332,0.47700942,0.40454432,0,0,1,2
9143,0.7521342,0.43629906,0.702681,0.58236706,0.5248027,0.825847,0.68105453,0.39582726,0.47927675,0.40739292,0,0,1,2
9144,0.7529274,0.43391934,0.7035763,0.5822888,0.5238338,0.82605547,0.68120676,0.39841336,0.48161343,0.41009724,0,0,1,2
9145,0.7537177,0.4315419,0.7044336,0.5821938,0.5227803,0.8261081,0.6813863,0.4009775,0.48387727,0.4126461,0,0,1,2
9146,0.75449985,0.42916316,0.7051241,0.5821623,0.5218824,0.82595295,0.68153745,0.4035992,0.48621342,0.4152265,0,0,1,2
9147,0.755154,0.42684728,0.7056993,0.5821649,0.52101237,0.8256893,0.6816691,0.40621802,0.488541,0.4178055,0,0,1,2
9148,0.75561255,0.42454734,0.706269,0.5821217,0.5200828,0.825386,0.68175226,0.40885404,0.4908884,0.42036942,0,0,1,2
9149,0.7560714,0.4222393,0.7067473,0.5820635,0.51913476,0.82496214,0.6816073,0.41188368,0.49309355,0.42294037,0,0,1,2
9150,0.7565001,0.41986006,0.707267,0.58190334,0.51825804,0.82444394,0.6814443,0.41494286,0.49518678,0.42551392,0,0,1,2
9151,0.7569086,0.41735232,0.7079016,0.58174163,0.51745874,0.8237516,0.68120164,0.4180204,0.49711522,0.42819935,0,0,1,2
9152,0.75725985,0.41462696,0.70864224,0.5815472,0.5166051,0.8229941,0.6811554,0.42091563,0.4987831,0.43101406,0,0,1,2
9153,0.7576083,0.4120071,0.7092767,0.5813977,0.51579237,0.82213885,0.68121374,0.4237009,0.5004578,0.43385002,0,0,1,2
9154,0.7578555,0.40939072,0.7098606,0.58122736,0.5149597,0.82128775,0.68126845,0.426309,0.50220025,0.43667185,0,0,1,2
9155,0.75809544,0.40684244,0.71042156,0.58096665,0.5141046,0.82049966,0.68124735,0.42891327,0.5039073,0.43951425,0,0,1,2
9156,0.75845224,0.40412393,0.7108945,0.5807844,0.51326466,0.81966203,0.6816421,0.4310795,0.50564665,0.44221535,0,0,1,2
9157,0.75881976,0.40134054,0.71142095,0.5807358,0.5123091,0.81868446,0.6820867,0.43299216,0.5075029,0.44475693,0,0,1,2
9158,0.75926924,0.39831203,0.7120145,0.5808096,0.5112158,0.8174641,0.6824933,0.43488997,0.50927687,0.4471717,0,0,1,2
9159,0.7597189,0.39528045,0.71248966,0.58095,0.5102696,0.81611913,0.68288153,0.43673876,0.51089305,0.44942397,0,0,1,2
9160,0.760166,0.39224002,0.71268505,0.5811458,0.5095314,0.8147873,0.6832495,0.43858138,0.5124743,0.45162106,0,0,1,2
9161,0.7606054,0.38915578,0.7128285,0.58133996,0.50874776,0.81331885,0.68357074,0.4403671,0.514051,0.45376965,0,0,1,2
9162,0.76102585,0.38596854,0.71297264,0.58155715,0.5079068,0.8116953,0.68390435,0.44214064,0.5156031,0.4559185,0,0,1,2
9163,0.761454,0.38278863,0.7130383,0.58164024,0.50710845,0.81004035,0.68421394,0.4439824,0.5166399,0.45799443,0,0,1,2
9164,0.76181304,0.3796996,0.7129851,0.58183044,0.5063123,0.8083463,0.6844157,0.44574472,0.51764184,0.4599848,0,0,1,2
9165,0.7621335,0.37642846,0.71294284,0.5821444,0.50546813,0.80659926,0.6843936,0.44739142,0.51853627,0.46187684,0,0,1,2
9166,0.7624539,0.37315437,0.7128341,0.5824062,0.5046769,0.804756,0.68440866,0.449064,0.5194717,0.46363366,0,0,1,2
9167,0.7627547,0.36984533,0.71254224,0.58238274,0.5039312,0.8028451,0.68434584,0.4505282,0.5204642,0.46527398,0,0,1,2
9168,0.76303923,0.36651918,0.71225566,0.58229136,0.50316286,0.8008717,0.68419325,0.45204896,0.5214265,0.466931,0,0,1,2
9169,0.7632101,0.3631268,0.71219385,0.5821654,0.5026095,0.79895765,0.68403155,0.4535748,0.52241457,0.46858975,0,0,1,2
9170,0.76299644,0.3598147,0.7121266,0.582051,0.5022855,0.79737467,0.6839054,0.45552337,0.5231577,0.47009954,0,0,1,2
9171,0.7624188,0.35644877,0.7117627,0.5820589,0.50200826,0.79574084,0.68373847,0.4577964,0.5236294,0.47132367,0,0,1,2
9172,0.76193964,0.3530412,0.7111085,0.5822725,0.50183576,0.7939205,0.6835627,0.46006835,0.52410597,0.47254786,0,0,1,2
9173,0.7615314,0.34956992,0.71041316,0.5825325,0.5017822,0.7920098,0.6834133,0.46203965,0.5246394,0.47388232,0,0,1,2
9174,0.7611079,0.34605393,0.709729,0.58277833,0.5018672,0.7900799,0.6834358,0.46388647,0.5246694,0.47529995,0,0,1,2
