classe,Standardabweichung_y,Variance_z,Variance_y,Standardabweichung_z,Effektivwert_x,Mittlere_Absolute_Abweichung_y,Effektivwert_y,Standardabweichung_x,Mittelwert_x,Variance_x,Mittlere_Absolute_Abweichung_x,Mittlere_Absolute_Abweichung_z
2,166.316,293223,27688.9,541.23,399.147,120.334,331.023,356.787,178.944,127424.0,299.384,432.758
2,154.607,259402,23927.3,509.06,359.039,121.373,345.742,303.552,191.744,92235.8,245.676,404.468
2,156.068,245455,24381.8,495.186,367.964,116.05,334.568,311.68,195.584,97241.5,254.403,388.055
2,154.536,255000,23905.2,504.723,396.841,111.903,330.23,327.927,223.488,107644.0,259.524,402.35
2,150.381,235638,22637.2,485.183,379.105,113.074,335.838,325.83,193.792,106271.0,263.386,388.319
2,153.398,241387,23554.6,491.065,371.597,122.681,346.121,323.389,183.04,104685.0,266.772,400.45
2,157.9,224413,24957.4,473.485,366.357,119.824,338.366,320.111,178.176,102574.0,262.578,371.917
2,150.663,266366,22722.0,515.849,366.357,116.457,340.778,312.956,190.464,98039.2,258.089,416.99
2,1719.18,4224000,2958550.0,2054.21,1835.02,908.583,1751.44,1835.01,-7.424,3370620.0,1031.01,1166.0
2,995.784,414897,992577.0,643.803,626.442,849.764,1049.6,584.335,225.792,341789.0,467.017,517.595
2,797.75,386288,637042.0,621.21,653.427,664.745,860.975,646.488,94.976,418365.0,515.485,490.062
2,993.199,1044690,987433.0,1021.59,734.234,694.781,1049.19,704.495,206.848,496810.0,535.187,699.257
0,8740.51,20643900,76473000.0,4541.28,2658.04,7082.34,8740.51,2653.05,162.816,7045710.0,2128.38,3523.17
0,8406.76,17853700,70744400.0,4223.26,2257.23,6776.85,8417.93,2240.64,273.152,5025510.0,1762.25,3352.88
0,8401.15,15861700,70650000.0,3980.68,2340.41,6834.9,8404.39,2311.6,366.08,5348830.0,1854.54,3182.15
0,9437.1,17030700,89148000.0,4124.76,2086.61,7744.82,9440.64,2073.74,231.424,4304700.0,1633.27,3285.72
0,10368.8,21275400,107620000.0,4610.22,2023.29,8797.81,10374.0,2018.92,132.864,4080130.0,1601.41,3701.38
0,8714.12,19372200,76011900.0,4399.18,2036.24,7027.81,8716.41,2023.07,231.168,4096920.0,1600.75,3417.94
0,10646.2,24934400,113454000.0,4990.94,2620.33,8967.02,10654.5,2612.89,197.376,6834020.0,2112.81,3953.76
0,9500.12,18783900,90342500.0,4331.88,2420.44,7874.14,9508.6,2419.22,76.8,5858490.0,1933.62,3406.09
0,9803.02,23440500,96195500.0,4839.12,2339.89,8196.98,9804.29,2332.39,187.136,5445500.0,1856.39,3810.38
0,11373.1,22465300,129477000.0,4737.39,2629.18,9745.65,11374.6,2616.29,260.096,6851810.0,2101.54,3765.98
0,12181.0,21089400,148525000.0,4590.03,2346.57,10608.9,12183.0,2342.33,141.056,5492000.0,1843.48,3690.59
0,11159.6,25003300,124662000.0,4997.83,2149.07,9523.62,11159.7,2137.85,219.392,4574960.0,1721.38,4012.5
0,11535.0,22620600,133189000.0,4753.73,2339.62,9888.5,11535.0,2329.29,219.648,5431010.0,1853.88,3838.22
0,11519.5,19903900,132831000.0,4459.15,2306.06,9886.38,11527.9,2299.96,167.68,5295100.0,1795.33,3581.32
0,11717.9,23834000,137446000.0,4879.56,2589.32,10160.2,11723.8,2585.85,134.144,6693290.0,2046.68,3863.21
0,11494.3,27408800,132251000.0,5232.73,2921.09,9992.24,11495.8,2911.42,237.568,8484830.0,2367.86,4093.67
0,11717.3,27847100,137433000.0,5274.4,3620.16,10134.7,11720.8,3617.06,149.76,13096200.0,2870.95,4078.61
0,11045.8,30042500,122132000.0,5478.36,4035.77,9396.32,11058.3,4035.43,52.224,16301000.0,3283.26,4226.38
0,11517.4,22454800,132784000.0,4736.28,3615.0,10008.8,11524.3,3606.76,243.968,13021700.0,2915.58,3749.57
0,10806.5,30060200,116896000.0,5479.98,4348.69,9120.31,10807.1,4329.93,403.456,18767100.0,3551.28,4297.09
0,11074.9,26396500,122777000.0,5135.18,3721.86,9394.57,11076.2,3719.91,120.32,13851600.0,2987.14,4076.9
0,11491.6,22978500,132188000.0,4791.19,2954.09,10032.6,11491.7,2928.62,387.072,8585400.0,2363.48,3797.75
0,11438.8,27249500,130977000.0,5217.49,4188.55,9843.67,11439.0,4168.93,404.992,17397400.0,3284.36,4073.28
0,11660.3,31753900,136098000.0,5632.24,3862.72,10106.1,11660.8,3861.06,113.152,14922700.0,3142.53,4434.0
0,10970.4,27383000,120471000.0,5230.26,3823.92,9390.54,10971.7,3818.16,209.92,14592900.0,3082.44,4121.98
0,11067.3,27978900,122608000.0,5286.87,2824.3,9376.31,11068.6,2818.86,175.104,7953940.0,2252.37,4170.04
0,10147.6,24491800,103077000.0,4946.44,2947.73,8440.73,10148.7,2943.44,158.976,8672490.0,2355.47,3892.57
0,10842.1,26370800,117670000.0,5132.68,2452.54,9128.73,10843.4,2447.28,160.512,5995190.0,1940.22,4142.08
0,9904.13,23371400,98189900.0,4831.98,2383.66,8172.15,9905.97,2377.45,172.032,5657900.0,1862.07,3870.04
0,9455.38,21049800,89493700.0,4585.71,2053.69,7714.75,9455.46,2036.62,264.192,4151990.0,1653.08,3586.29
0,11087.9,24481800,123064000.0,4945.43,2531.49,9528.3,11094.9,2523.13,205.568,6372550.0,2032.17,3940.91
0,10152.7,27512400,103180000.0,5242.6,2361.38,8386.73,10157.7,2355.2,170.752,5552530.0,1904.55,4145.99
0,10287.0,22695400,105929000.0,4761.58,2377.27,8618.86,10288.1,2366.58,225.28,5606290.0,1895.46,3696.43
0,9770.72,18293800,95562500.0,4274.99,2815.95,8181.66,9770.74,2812.73,134.656,7919380.0,2253.5,3424.49
0,9668.75,19942100,93578300.0,4463.43,2429.65,7969.12,9669.05,2426.97,114.176,5896080.0,1908.41,3456.0
0,8546.05,15373500,73108000.0,3918.94,2138.5,6995.89,8548.26,2127.73,214.272,4531790.0,1706.82,2992.06
0,8843.64,15595100,78288200.0,3947.08,2081.44,7139.02,8843.68,2072.78,189.696,4300700.0,1653.45,3091.86
0,9769.48,16182800,95538200.0,4020.78,2213.22,8074.89,9773.79,2205.64,183.04,4869720.0,1770.1,3082.1
0,9281.15,19004700,86226000.0,4357.26,2657.52,7598.37,9285.48,2653.46,146.944,7047880.0,2098.39,3491.15
0,9411.6,23307200,88666800.0,4825.34,2818.44,7583.93,9413.01,2812.74,179.2,7919430.0,2246.91,3786.31
0,8862.75,21819600,78627000.0,4668.81,2944.07,7132.52,8864.55,2941.42,124.928,8660580.0,2346.9,3722.94
0,7882.08,21332000,62189400.0,4616.35,3159.79,6288.76,7883.23,3146.99,284.16,9913440.0,2585.37,3646.18
0,7811.88,18267500,61086600.0,4271.91,2827.91,6318.11,7817.08,2810.39,314.368,7906180.0,2234.23,3473.46
0,9297.58,21555000,86531500.0,4640.41,3213.39,7560.83,9297.59,3206.89,204.288,10294400.0,2614.08,3677.4
0,8390.99,19657800,70479100.0,4431.49,2542.09,6749.73,8392.33,2534.91,190.976,6432200.0,2058.52,3480.76
0,9483.89,22184100,90034200.0,4707.64,2814.38,7621.24,9484.86,2806.71,207.616,7885530.0,2257.6,3759.29
0,8449.83,16788500,71471200.0,4095.33,2656.67,6782.56,8450.27,2650.67,178.432,7033090.0,2135.7,3169.42
0,9538.24,15252200,91069100.0,3903.45,2570.09,7830.04,9540.22,2556.16,267.264,6540480.0,2048.14,3012.02
0,9822.85,21512800,96584900.0,4635.87,2551.94,8026.98,9825.18,2545.76,177.408,6487390.0,1983.12,3611.96
0,9750.94,21296400,95176000.0,4612.5,2370.63,7986.53,9751.03,2355.55,267.008,5554170.0,1869.72,3621.86
0,10650.1,28874400,113539000.0,5370.8,2483.27,8951.76,10651.2,2480.13,124.672,6157220.0,1995.4,4261.58
0,9820.2,23506800,96532900.0,4845.96,2883.12,8133.71,9820.25,2871.44,259.328,8253390.0,2275.72,3870.99
0,10745.8,25614600,115587000.0,5058.55,2471.48,9067.73,10746.6,2462.55,209.92,6070220.0,1981.07,4077.06
0,11065.5,24883600,122569000.0,4985.85,2821.23,9392.99,11065.6,2808.69,265.728,7896630.0,2239.11,3895.15
0,12645.5,24431100,160069000.0,4940.31,2660.47,11131.0,12646.3,2657.66,122.112,7070240.0,2121.54,3981.46
0,10986.5,26666400,120824000.0,5161.37,2332.17,9282.86,10992.8,2321.39,224.0,5394250.0,1885.06,4099.83
0,11892.4,29981000,141571000.0,5472.75,2190.41,10214.8,11902.8,2187.19,118.784,4788570.0,1722.29,4444.72
0,11887.1,24956500,141444000.0,4993.15,2354.38,10300.2,11887.5,2340.11,258.816,5481600.0,1855.37,4053.26
0,11781.4,23597300,138940000.0,4855.27,2400.4,10088.3,11794.3,2389.61,227.328,5715960.0,1932.24,3866.99
0,11604.5,27736600,134800000.0,5263.92,2757.83,10012.3,11605.1,2749.93,208.64,7569690.0,2201.8,4137.78
0,11683.2,24339500,136633000.0,4931.04,3041.65,10182.0,11683.7,3030.22,263.424,9191450.0,2323.44,3901.16
1,11015.7,36649000,121467000.0,6050.81,4912.93,9251.57,11017.1,4908.47,209.152,24117200.0,4006.14,4483.83
0,11404.5,35779100,130192000.0,5978.57,4062.54,9769.03,11404.9,4061.08,108.544,16508900.0,3220.59,4633.74
0,10595.7,26471200,112382000.0,5142.44,4248.64,9034.56,10599.8,4243.68,205.312,18026800.0,3429.58,4007.44
0,11033.6,27621400,121861000.0,5252.98,5254.65,9441.27,11041.9,5235.43,449.024,27437200.0,3969.91,4120.8
0,10618.0,24056000,112855000.0,4902.24,2669.76,8966.86,10618.9,2668.04,96.0,7125540.0,2150.59,3878.3
0,10356.6,23049400,107366000.0,4798.58,3612.99,8772.57,10356.6,3612.41,65.024,13062600.0,2976.13,3756.48
0,10802.4,30353000,116810000.0,5506.6,4167.93,9113.96,10804.4,4167.16,79.872,17382600.0,3349.12,4261.09
0,11260.0,25552900,126914000.0,5052.46,4017.68,9660.31,11260.4,4015.39,-135.424,16139500.0,3260.61,4058.93
0,10760.4,26080600,115903000.0,5104.37,3996.54,9191.12,10761.9,3983.49,322.816,15884000.0,3287.67,4098.11
0,10645.1,22660900,113431000.0,4757.96,2993.86,9017.24,10649.9,2991.71,113.664,8959270.0,2382.29,3815.65
0,9922.98,23247300,98564200.0,4819.13,2882.85,8260.98,9923.75,2862.34,343.296,8201170.0,2288.57,3800.27
0,10297.5,25938300,106144000.0,5090.42,2418.38,8473.11,10301.0,2413.23,157.696,5829520.0,1955.13,4119.82
0,10338.5,28888300,106992000.0,5372.1,2211.79,8462.09,10340.3,2189.04,316.416,4796680.0,1719.42,4253.02
0,11194.0,25192400,125431000.0,5016.69,2568.6,9555.71,11200.6,2561.08,196.352,6565720.0,2043.14,4097.24
0,10643.3,26311600,113393000.0,5126.91,2298.45,8982.13,10652.1,2265.71,386.56,5138570.0,1800.99,4128.37
0,10389.9,23880300,108057000.0,4884.3,2431.19,8712.64,10391.5,2406.72,344.064,5798110.0,1935.63,3856.77
0,10217.0,23856900,104492000.0,4881.91,2797.65,8543.68,10230.1,2790.69,197.12,7795770.0,2237.44,3838.76
0,9963.83,22850500,99377300.0,4777.83,2644.74,8218.88,9984.75,2641.69,126.976,6985520.0,2090.25,3786.76
0,8683.53,17477400,75479200.0,4178.5,2178.9,7031.32,8693.95,2167.41,223.488,4702380.0,1689.35,3264.89
0,9357.05,19266900,87642000.0,4387.22,2038.59,7723.95,9366.78,2030.58,180.48,4127390.0,1619.21,3443.45
0,9012.22,17941800,81301400.0,4233.66,2070.74,7352.95,9021.23,2067.52,115.456,4278900.0,1651.59,3292.84
0,9861.36,23283500,97343700.0,4822.88,2442.21,8243.83,9870.08,2438.33,137.472,5951420.0,1949.53,3816.53
0,9183.83,22571700,84427100.0,4748.59,2593.18,7481.27,9187.25,2592.66,51.968,6728610.0,2046.02,3780.33
0,8823.61,21744400,77934000.0,4660.76,3068.34,7099.1,8824.12,3045.83,370.944,9286390.0,2470.6,3759.54
0,8143.75,19566200,66387000.0,4421.16,2755.9,6555.7,8162.88,2755.81,21.504,7602110.0,2191.41,3555.79
0,7738.37,18906800,59942300.0,4346.02,3078.28,6152.91,7741.65,3063.39,302.336,9393770.0,2403.45,3459.4
0,8112.32,16009500,65875600.0,3999.19,2576.84,6263.61,8132.46,2557.21,317.44,6545890.0,2003.52,3085.38
2,158.331,241822,25093.9,491.508,397.913,121.535,343.555,337.718,210.432,114168.0,273.418,394.242
2,156.675,228568,24571.7,477.848,384.341,126.907,351.476,321.615,210.432,103540.0,262.835,386.576
2,170.12,245248,28969.7,494.977,365.372,120.463,333.39,320.259,175.872,102669.0,263.311,394.396
2,156.54,241169,24529.2,490.844,392.023,125.635,348.668,313.581,235.264,98431.2,246.19,385.583
2,160.199,251644,25689.3,501.39,380.399,111.475,324.424,336.361,177.664,113252.0,277.512,397.75
2,149.793,247425,22460.3,497.17,387.821,114.317,336.034,320.151,218.88,102599.0,254.116,396.732
2,160.453,246749,25770.9,496.49,393.275,113.706,328.339,339.112,199.168,115112.0,278.29,392.014
2,164.599,238892,27120.0,488.521,389.675,125.244,345.363,325.138,214.784,105821.0,264.204,395.151
2,162.735,240637,26509.3,490.302,355.093,120.34,335.936,319.412,155.136,102126.0,263.961,391.031
2,158.338,254974,25096.0,504.697,376.242,115.108,332.702,315.618,204.8,99714.4,248.525,397.398
2,165.902,254468,27551.0,504.196,375.893,124.191,336.813,328.744,182.272,108181.0,272.318,399.284
2,158.535,243196,25158.5,492.902,386.806,116.179,331.221,325.053,209.664,105765.0,258.951,395.863
2,157.559,241178,24849.8,490.853,357.393,117.512,333.685,320.594,157.952,102884.0,267.934,393.206
2,157.473,243977,24822.6,493.693,354.909,123.613,346.121,308.705,175.104,95394.2,259.076,400.353
2,157.554,240405,24848.2,490.066,367.518,121.352,341.834,311.955,194.304,97413.1,252.742,387.357
2,150.535,240843,22683.5,490.512,368.676,113.484,334.763,312.199,196.096,97565.6,256.685,385.399
2,159.191,240881,25367.1,490.551,361.495,116.693,333.783,322.495,163.328,104107.0,270.264,399.658
2,155.685,227975,24262.0,477.229,359.678,111.945,328.738,307.005,187.392,94346.6,247.833,377.242
2,162.308,216307,26370.2,464.855,368.853,113.108,323.918,311.763,197.12,97293.7,246.349,373.149
2,163.054,252630,26613.2,502.372,382.118,117.831,334.078,316.907,213.504,100531.0,250.756,407.89
2,152.537,239139,23290.9,488.774,365.013,113.084,333.39,326.048,164.096,106414.0,264.002,386.169
2,152.461,240691,23267.5,490.357,385.533,107.078,322.702,316.132,220.672,100040.0,254.415,383.485
2,160.068,235420,25647.3,484.959,373.093,115.897,332.406,316.129,198.144,100037.0,255.266,379.994
2,155.194,243905,24109.3,493.621,366.626,120.241,340.297,326.033,167.68,106404.0,267.028,391.316
2,152.547,231038,23293.8,480.424,391.019,113.206,334.078,328.745,211.712,108182.0,265.991,376.578
2,151.71,254817,23039.0,504.542,352.593,118.802,343.078,319.686,148.736,102302.0,266.676,404.941
2,164.407,235638,27056.7,485.183,352.965,125.608,341.451,304.242,178.944,92655.6,249.377,393.869
2,169.143,235025,28638.0,484.551,356.842,123.31,332.011,320.233,157.44,102652.0,269.376,392.235
2,159.544,265488,25479.7,514.998,385.618,118.579,337.104,328.801,201.472,108218.0,265.08,415.154
2,162.23,260401,26345.0,510.04,359.86,110.945,324.323,316.076,172.032,100004.0,259.412,407.543
2,158.898,243904,25273.9,493.619,373.181,117.387,333.194,329.685,174.848,108801.0,272.551,384.68
2,155.671,233844,24257.8,483.332,375.98,115.425,336.423,316.791,202.496,100457.0,258.138,381.555
2,148.921,228506,22199.6,477.784,375.02,111.903,332.209,324.845,187.392,105630.0,267.168,385.502
2,153.392,258066,23552.5,507.748,364.564,116.982,337.881,325.157,164.864,105833.0,265.191,404.377
2,165.456,263194,27403.0,512.767,382.29,122.648,339.719,337.687,179.2,114147.0,275.712,401.408
2,155.25,241471,24126.6,491.151,385.193,116.365,336.228,317.842,217.6,101125.0,256.461,389.003
2,154.391,239677,23860.5,489.323,379.278,113.816,334.47,326.031,193.792,106403.0,258.721,389.202
2,156.873,233089,24633.7,482.552,380.916,113.897,330.428,315.456,213.504,99612.4,246.656,388.593
2,156.584,237869,24543.1,487.474,393.358,109.832,328.04,336.306,204.032,113215.0,270.819,385.368
2,159.941,243310,25606.7,493.017,370.537,112.681,325.634,318.602,189.184,101609.0,262.36,396.104
2,165.931,249785,27560.8,499.535,359.404,119.931,332.603,318.697,166.144,101669.0,265.601,394.342
2,159.19,242559,25366.8,492.257,365.641,112.711,325.935,325.583,166.4,106111.0,270.054,394.277
2,158.797,250433,25241.9,500.182,361.314,121.408,342.409,327.518,152.576,107376.0,272.88,400.788
2,165.677,222817,27476.5,471.798,378.326,118.851,330.924,328.656,187.392,108123.0,266.465,375.702
2,151.804,245342,23067.6,495.073,372.566,119.85,345.647,322.602,186.368,104176.0,262.541,391.122
2,160.801,251187,25882.7,500.935,384.938,115.927,327.84,329.87,198.4,108923.0,263.488,394.592
2,174.376,247179,30437.5,496.922,377.372,130.112,341.067,327.117,188.16,107113.0,271.053,406.813
2,170.118,258575,28969.1,508.248,376.677,117.88,328.339,323.002,193.792,104435.0,265.975,413.104
2,162.264,235784,26355.8,485.333,362.22,121.823,338.85,316.515,176.128,100282.0,259.756,395.37
2,148.937,244145,22204.6,493.863,373.005,118.671,345.553,321.77,188.672,103639.0,265.251,387.08
2,150.928,240939,22802.1,490.61,361.042,117.098,341.355,322.375,162.56,104029.0,264.195,388.597
2,152.123,255319,23164.6,505.038,382.204,113.534,335.253,305.915,229.12,93677.4,242.604,396.558
2,155.103,243268,24081.0,492.975,362.762,115.536,335.253,321.549,167.936,103497.0,260.534,390.316
2,152.974,241684,23424.4,491.367,403.718,114.344,337.007,341.52,215.296,116752.0,270.843,395.977
2,157.995,251738,24987.4,501.484,371.068,117.694,334.568,320.722,186.624,102966.0,264.241,404.173
2,159.625,232799,25505.6,482.252,357.301,123.897,345.742,314.553,169.472,99042.4,261.877,390.01
2,165.11,244809,27288.6,494.535,358.309,120.689,336.423,313.321,173.824,98268.5,256.553,403.758
2,158.037,233182,25000.8,482.647,370.626,119.859,338.656,321.543,184.32,103493.0,265.646,384.644
2,163.715,241675,26829.4,491.358,361.495,126.994,346.972,327.956,152.064,107663.0,273.485,387.658
2,167.889,255972,28215.0,505.684,383.573,125.594,338.463,334.826,187.136,112221.0,274.089,400.993
2,155.169,237488,24101.4,487.084,370.449,113.641,332.11,313.004,198.144,98069.4,253.614,393.2
2,164.638,221864,27132.8,470.788,383.402,110.285,321.787,334.63,187.136,112089.0,274.7,371.411
2,163.545,253941,26773.6,503.673,367.251,118.081,331.419,322.54,175.616,104136.0,265.312,400.998
2,154.295,235279,23830.7,484.813,368.32,113.369,331.023,326.749,169.984,106872.0,270.725,390.093
2,160.589,244455,25814.5,494.177,381.775,114.618,332.209,329.083,193.536,108404.0,263.023,391.522
2,168.085,248608,28280.8,498.357,367.697,127.171,343.46,315.6,188.672,99703.4,252.691,406.617
2,157.53,250673,24840.4,500.422,355.647,123.445,342.505,305.387,182.272,93354.8,251.318,402.584
2,162.424,245444,26408.0,495.175,366.178,120.374,334.666,318.757,180.224,101708.0,262.058,392.695
2,167.885,264294,28213.7,513.838,375.282,120.636,331.814,333.924,171.264,111617.0,281.135,400.261
2,162.756,252650,26516.1,502.392,369.652,120.158,336.618,315.722,192.256,99780.0,255.958,402.677
2,151.689,234113,23032.7,483.61,387.567,109.266,326.638,322.438,215.04,104070.0,259.031,389.077
2,170.023,251238,28936.9,500.986,372.83,124.764,335.546,341.429,149.76,116690.0,285.517,405.829
2,152.981,231609,23426.6,481.017,378.499,115.905,334.959,325.582,193.024,106110.0,262.878,385.812
2,159.646,250908,25512.2,500.656,361.767,116.625,335.35,325.215,158.464,105870.0,268.448,400.41
2,153.838,272842,23689.8,522.082,374.671,108.913,325.835,317.349,199.168,100811.0,259.403,413.786
2,162.671,245367,26488.3,495.097,361.314,123.116,339.719,323.321,161.28,104641.0,271.201,392.229
2,158.438,243778,25127.8,493.492,373.883,119.308,336.131,315.283,200.96,99502.9,249.492,393.891
2,158.839,242115,25255.0,491.806,370.095,118.94,335.643,320.93,184.32,103099.0,259.461,396.315
2,159.674,263605,25521.4,513.168,380.399,120.359,336.715,320.235,205.312,102653.0,258.356,408.028
2,160.235,239954,25701.1,489.606,367.964,120.297,338.559,320.806,180.224,103020.0,261.034,385.819
2,161.891,247562,26234.8,497.307,369.475,127.838,351.103,316.136,191.232,100042.0,254.972,397.356
2,161.584,236510,26135.7,486.079,373.357,130.785,356.199,327.119,179.968,107114.0,270.754,390.537
2,165.016,264259,27257.5,513.804,365.552,123.853,337.493,311.855,190.72,97351.1,254.533,410.511
2,158.729,251983,25220.1,501.728,381.775,120.074,338.075,315.452,215.04,99609.5,253.235,406.707
2,156.427,262497,24494.0,512.088,373.181,110.976,327.74,318.918,193.792,101810.0,258.749,407.022
2,154.204,239876,23802.8,489.526,395.849,107.928,325.332,309.71,246.528,96016.5,242.221,387.268
2,152.723,249462,23347.6,499.212,363.574,118.267,340.778,312.327,186.112,97646.1,256.171,403.27
2,151.916,235652,23101.7,485.198,372.038,120.305,344.318,318.666,192.0,101650.0,257.92,391.225
2,154.952,222384,24034.1,471.34,373.62,120.684,342.696,325.855,182.784,106288.0,267.488,382.676
2,164.673,264163,27144.3,513.711,370.891,123.796,340.682,319.013,189.184,101871.0,263.918,407.619
2,167.952,226079,28236.0,475.24,373.093,128.838,343.841,318.971,193.536,101844.0,261.374,383.092
2,153.125,245630,23470.6,495.363,365.013,114.57,335.253,323.152,169.728,104532.0,264.02,396.266
2,150.593,225039,22701.0,474.146,364.024,105.496,327.039,320.81,172.032,103022.0,257.708,386.227
2,157.885,231114,24952.5,480.503,379.537,121.692,344.032,324.021,197.632,105095.0,263.012,376.626
2,157.884,222796,24952.2,471.776,359.86,111.472,327.54,315.235,173.568,99472.8,256.641,381.922
2,155.509,260693,24207.3,510.326,374.933,108.652,324.828,322.801,190.72,104305.0,265.526,406.664
2,154.077,249862,23763.5,499.612,358.948,117.222,339.333,315.595,171.008,99699.7,259.897,388.721
2,158.336,234376,25095.5,483.882,386.975,109.554,326.638,322.578,213.76,104161.0,256.502,387.796
2,162.607,241238,26467.4,490.914,366.268,115.937,327.84,311.436,192.768,97089.8,252.423,391.055
2,160.098,247285,25657.0,497.029,372.83,118.977,338.269,322.462,187.136,104086.0,265.148,394.214
2,156.832,256686,24621.0,506.388,378.759,112.989,329.734,344.017,158.464,118466.0,288.61,402.072
2,169.806,256733,28863.1,506.435,395.352,121.229,327.74,342.263,197.888,117261.0,282.472,401.066
2,164.877,234221,27211.5,483.722,367.607,123.329,337.202,312.219,194.048,97578.2,250.908,382.66
2,168.99,252105,28586.3,501.85,361.586,125.739,342.122,318.454,171.264,101514.0,263.201,399.839
2,163.6,253904,26791.7,503.637,369.031,119.972,334.568,303.508,209.92,92209.6,246.323,386.437
2,159.962,247121,25613.4,496.864,370.537,120.336,339.333,330.944,166.656,109633.0,273.716,389.52
2,156.387,240182,24481.5,489.838,377.198,107.667,323.007,326.917,188.16,106981.0,267.11,393.042
2,163.085,252814,26623.5,502.554,360.951,119.555,334.763,323.171,160.768,104544.0,268.12,404.662
